city,timestamp,temperature,season
New York,2010-06-10,26.072408265388113,summer
New York,2010-06-11,25.430291079270706,summer
New York,2010-06-12,31.842408222889258,summer
New York,2010-06-13,12.693870937465203,summer
New York,2010-06-14,34.844477495760614,summer
New York,2010-06-15,34.33609949173199,summer
New York,2010-06-16,22.910552526311882,summer
New York,2010-06-17,27.913666620067684,summer
New York,2010-06-18,25.11197200819696,summer
New York,2010-06-19,27.78460549388686,summer
New York,2010-06-20,24.905739686523503,summer
New York,2010-06-21,19.99458155398669,summer
New York,2010-06-22,14.782293418495083,summer
New York,2010-06-23,37.365486642558466,summer
New York,2010-06-24,33.17112746819678,summer
New York,2010-06-25,14.887004175480454,summer
New York,2010-06-26,26.445137034415747,summer
New York,2010-06-27,27.352102905049733,summer
New York,2010-06-28,24.77288153451261,summer
New York,2010-06-29,23.046276863345188,summer
New York,2010-06-30,22.637404924126884,summer
New York,2010-07-01,32.304532276818065,summer
New York,2010-07-02,27.27282472882705,summer
New York,2010-07-03,18.638639878652807,summer
New York,2010-07-04,32.744685457296484,summer
New York,2010-07-05,14.426288795307961,summer
New York,2010-07-06,25.880368508108077,summer
New York,2010-07-07,20.203727817765724,summer
New York,2010-07-08,22.489533602371676,summer
New York,2010-07-09,24.597627247064658,summer
New York,2010-07-10,26.532888929292675,summer
New York,2010-07-11,19.21618916887134,summer
New York,2010-07-12,25.266975632736365,summer
New York,2010-07-13,23.284931660925654,summer
New York,2010-07-14,26.889016078896987,summer
New York,2010-07-15,31.21175911795003,summer
New York,2010-07-16,19.47902706536493,summer
New York,2010-07-17,21.811644649117323,summer
New York,2010-07-18,22.523990455022307,summer
New York,2010-07-19,29.255060125516643,summer
New York,2010-07-20,27.553489016928033,summer
New York,2010-07-21,17.958239800474878,summer
New York,2010-07-22,23.608283650736986,summer
New York,2010-07-23,30.395758793228747,summer
New York,2010-07-24,27.568967545788126,summer
New York,2010-07-25,24.24890827882572,summer
New York,2010-07-26,30.195201200455124,summer
New York,2010-07-27,26.437949564172918,summer
New York,2010-07-28,20.254205432347458,summer
New York,2010-07-29,19.7669763788368,summer
New York,2010-07-30,21.112036058290705,summer
New York,2010-07-31,23.132129812956254,summer
New York,2010-08-01,20.487073578058492,summer
New York,2010-08-02,33.02759078845078,summer
New York,2010-08-03,21.96986716933026,summer
New York,2010-08-04,26.678097079366484,summer
New York,2010-08-05,24.554036775192788,summer
New York,2010-08-06,26.42681322064168,summer
New York,2010-08-07,28.37786287947629,summer
New York,2010-08-08,17.582621455349617,summer
New York,2010-08-09,21.20416982911613,summer
New York,2010-08-10,21.465341018444185,summer
New York,2010-08-11,28.220374846867195,summer
New York,2010-08-12,36.45880249938551,summer
New York,2010-08-13,24.683405636405077,summer
New York,2010-08-14,32.200917272885306,summer
New York,2010-08-15,25.214320253685873,summer
New York,2010-08-16,13.68695645889665,summer
New York,2010-08-17,21.79712401895424,summer
New York,2010-08-18,12.788056265224267,summer
New York,2010-08-19,29.742023140005617,summer
New York,2010-08-20,32.46202614083753,summer
New York,2010-08-21,31.62006251125972,summer
New York,2010-08-22,23.538949815717828,summer
New York,2010-08-23,23.87383044288534,summer
New York,2010-08-24,19.1154731081286,summer
New York,2010-08-25,16.28633237011512,summer
New York,2010-08-26,30.394922331109456,summer
New York,2010-08-27,17.48425832257957,summer
New York,2010-08-28,23.738889271023528,summer
New York,2010-08-29,21.068470311265056,summer
New York,2010-08-30,22.70942561149768,summer
New York,2010-08-31,20.33600814926307,summer
New York,2010-09-01,15.857705806660096,autumn
New York,2010-09-02,14.999287403022166,autumn
New York,2010-09-03,21.59390629580765,autumn
New York,2010-09-04,25.913168473990776,autumn
New York,2010-09-05,15.806231553362414,autumn
New York,2010-09-06,12.433715159493005,autumn
New York,2010-09-07,22.477756394525947,autumn
New York,2010-09-08,21.67575512983612,autumn
New York,2010-09-09,9.712754713607442,autumn
New York,2010-09-10,19.70257448467359,autumn
New York,2010-09-11,22.157715876344987,autumn
New York,2010-09-12,17.041609585491933,autumn
New York,2010-09-13,17.00501238181044,autumn
New York,2010-09-14,22.650504836590294,autumn
New York,2010-09-15,15.619551598699033,autumn
New York,2010-09-16,12.64212840574854,autumn
New York,2010-09-17,17.438244157650033,autumn
New York,2010-09-18,11.974837967023458,autumn
New York,2010-09-19,11.682216332727997,autumn
New York,2010-09-20,16.34333316341143,autumn
New York,2010-09-21,13.506017241990143,autumn
New York,2010-09-22,8.626300208659863,autumn
New York,2010-09-23,12.470701435158507,autumn
New York,2010-09-24,10.538722735311879,autumn
New York,2010-09-25,2.353346162778715,autumn
New York,2010-09-26,16.129286752572167,autumn
New York,2010-09-27,20.474987753539924,autumn
New York,2010-09-28,14.68557764580601,autumn
New York,2010-09-29,27.510223799803743,autumn
New York,2010-09-30,19.673577157992042,autumn
New York,2010-10-01,13.363292832548831,autumn
New York,2010-10-02,20.391266816499396,autumn
New York,2010-10-03,11.848172657345959,autumn
New York,2010-10-04,9.79450246748808,autumn
New York,2010-10-05,20.883725160862003,autumn
New York,2010-10-06,13.965754552271358,autumn
New York,2010-10-07,6.906511809445616,autumn
New York,2010-10-08,18.285610384458227,autumn
New York,2010-10-09,14.497697270171313,autumn
New York,2010-10-10,15.061881108451708,autumn
New York,2010-10-11,9.192132254921207,autumn
New York,2010-10-12,17.046847920383897,autumn
New York,2010-10-13,12.153730965553066,autumn
New York,2010-10-14,12.169672271405227,autumn
New York,2010-10-15,8.321254682101067,autumn
New York,2010-10-16,13.623573365392268,autumn
New York,2010-10-17,15.448636491260512,autumn
New York,2010-10-18,17.296533514523354,autumn
New York,2010-10-19,22.49712104249612,autumn
New York,2010-10-20,15.234817929932452,autumn
New York,2010-10-21,12.050012725785514,autumn
New York,2010-10-22,10.769848608545876,autumn
New York,2010-10-23,20.01020539822473,autumn
New York,2010-10-24,10.53939746053775,autumn
New York,2010-10-25,16.157043915566597,autumn
New York,2010-10-26,2.093695726273614,autumn
New York,2010-10-27,15.284466880216675,autumn
New York,2010-10-28,18.428474866713326,autumn
New York,2010-10-29,8.676622719701964,autumn
New York,2010-10-30,16.919213256711235,autumn
New York,2010-10-31,15.314896784572618,autumn
New York,2010-11-01,8.579082691645374,autumn
New York,2010-11-02,12.48464770175295,autumn
New York,2010-11-03,16.51500991552072,autumn
New York,2010-11-04,9.579426314372146,autumn
New York,2010-11-05,8.096460784409931,autumn
New York,2010-11-06,23.877516978333215,autumn
New York,2010-11-07,19.341047143297274,autumn
New York,2010-11-08,14.178048241934537,autumn
New York,2010-11-09,0.3564223502187662,autumn
New York,2010-11-10,15.099772689120103,autumn
New York,2010-11-11,13.025875692042863,autumn
New York,2010-11-12,20.59461333734098,autumn
New York,2010-11-13,9.255245970567504,autumn
New York,2010-11-14,24.898992396227438,autumn
New York,2010-11-15,16.53373617394134,autumn
New York,2010-11-16,21.940622685030444,autumn
New York,2010-11-17,5.309985234652185,autumn
New York,2010-11-18,20.26132763244123,autumn
New York,2010-11-19,20.08457128682995,autumn
New York,2010-11-20,14.035739488839305,autumn
New York,2010-11-21,13.240527397695553,autumn
New York,2010-11-22,16.832031085265886,autumn
New York,2010-11-23,12.102096110024467,autumn
New York,2010-11-24,14.785242809449121,autumn
New York,2010-11-25,23.406598607592265,autumn
New York,2010-11-26,13.280065006842843,autumn
New York,2010-11-27,29.536506679238563,autumn
New York,2010-11-28,11.746885993823888,autumn
New York,2010-11-29,12.402934486482106,autumn
New York,2010-11-30,17.279274593027875,autumn
New York,2010-12-01,-0.7811246239830677,winter
New York,2010-12-02,-3.584091213969272,winter
New York,2010-12-03,-0.5794273324567222,winter
New York,2010-12-04,-7.437376312267739,winter
New York,2010-12-05,0.8205835290341785,winter
New York,2010-12-06,7.946776913591982,winter
New York,2010-12-07,2.2805353984383725,winter
New York,2010-12-08,11.371026825082351,winter
New York,2010-12-09,-2.9636686684552265,winter
New York,2010-12-10,4.308773273006818,winter
New York,2010-12-11,5.435275710076452,winter
New York,2010-12-12,-8.267958730443222,winter
New York,2010-12-13,6.4561908934308185,winter
New York,2010-12-14,-10.468074347053982,winter
New York,2010-12-15,2.746349034366834,winter
New York,2010-12-16,3.6754345329222318,winter
New York,2010-12-17,2.4003295559222675,winter
New York,2010-12-18,8.556381488378765,winter
New York,2010-12-19,-3.656314823664177,winter
New York,2010-12-20,0.1367229333866688,winter
New York,2010-12-21,1.7863416052684566,winter
New York,2010-12-22,5.486665853489445,winter
New York,2010-12-23,-1.450161471696849,winter
New York,2010-12-24,-0.8736590707087223,winter
New York,2010-12-25,3.0046031111302756,winter
New York,2010-12-26,-6.81608209423487,winter
New York,2010-12-27,-0.951237046740028,winter
New York,2010-12-28,-6.120014619271011,winter
New York,2010-12-29,-2.38863874279337,winter
New York,2010-12-30,-2.3286541037158415,winter
New York,2010-12-31,6.170984146982689,winter
New York,2011-01-01,1.679349964614468,winter
New York,2011-01-02,4.594658167318529,winter
New York,2011-01-03,-5.21449827694759,winter
New York,2011-01-04,3.177687158029129,winter
New York,2011-01-05,-9.214925394490825,winter
New York,2011-01-06,7.8964680734776325,winter
New York,2011-01-07,2.139169389223137,winter
New York,2011-01-08,10.77600234143291,winter
New York,2011-01-09,9.187636782510468,winter
New York,2011-01-10,-2.6989724200458247,winter
New York,2011-01-11,0.6272105184976672,winter
New York,2011-01-12,-2.1914916817124626,winter
New York,2011-01-13,-0.5632032544138411,winter
New York,2011-01-14,5.595453768296305,winter
New York,2011-01-15,1.4673598599015938,winter
New York,2011-01-16,2.4097316068070636,winter
New York,2011-01-17,8.81387525507485,winter
New York,2011-01-18,17.668987182573968,winter
New York,2011-01-19,-1.955195324749337,winter
New York,2011-01-20,-2.728960670949996,winter
New York,2011-01-21,2.252177684619745,winter
New York,2011-01-22,1.8433771685563494,winter
New York,2011-01-23,5.590854742063991,winter
New York,2011-01-24,-8.036949670801631,winter
New York,2011-01-25,4.648777159472214,winter
New York,2011-01-26,2.726428652007911,winter
New York,2011-01-27,-0.356483912987782,winter
New York,2011-01-28,-5.9985625341624305,winter
New York,2011-01-29,-5.841462456834181,winter
New York,2011-01-30,-1.3837915600006412,winter
New York,2011-01-31,2.2329196791016943,winter
New York,2011-02-01,-7.844182480459568,winter
New York,2011-02-02,3.092763716604546,winter
New York,2011-02-03,-9.489595150728467,winter
New York,2011-02-04,-3.7581456800362583,winter
New York,2011-02-05,7.818821427067439,winter
New York,2011-02-06,-0.9232271638869518,winter
New York,2011-02-07,-3.213990486264376,winter
New York,2011-02-08,4.472504757909512,winter
New York,2011-02-09,-5.7648438851017865,winter
New York,2011-02-10,-4.630646823514755,winter
New York,2011-02-11,-5.938460439745905,winter
New York,2011-02-12,2.9677684190657088,winter
New York,2011-02-13,-9.504252755877566,winter
New York,2011-02-14,-2.1364996138329153,winter
New York,2011-02-15,-0.41017649595496525,winter
New York,2011-02-16,-0.5343980250280096,winter
New York,2011-02-17,-3.357090039786745,winter
New York,2011-02-18,7.423947886309432,winter
New York,2011-02-19,0.8169557193724002,winter
New York,2011-02-20,-4.419729967295884,winter
New York,2011-02-21,2.8975145597417122,winter
New York,2011-02-22,4.880602399735755,winter
New York,2011-02-23,-0.513991219486071,winter
New York,2011-02-24,-0.39122281204418397,winter
New York,2011-02-25,0.259797887980744,winter
New York,2011-02-26,-15.281000683895023,winter
New York,2011-02-27,1.9226189070864863,winter
New York,2011-02-28,-2.54568776134154,winter
New York,2011-03-01,0.576189681403477,spring
New York,2011-03-02,15.045140223360656,spring
New York,2011-03-03,2.472200622181946,spring
New York,2011-03-04,8.988530806037259,spring
New York,2011-03-05,15.248644144798593,spring
New York,2011-03-06,5.070697448642092,spring
New York,2011-03-07,13.654012601362993,spring
New York,2011-03-08,11.920591872915853,spring
New York,2011-03-09,9.394684926884684,spring
New York,2011-03-10,12.272996374180648,spring
New York,2011-03-11,7.606350763901523,spring
New York,2011-03-12,10.067449441207359,spring
New York,2011-03-13,2.694173978365992,spring
New York,2011-03-14,6.065854994986335,spring
New York,2011-03-15,9.958978100898788,spring
New York,2011-03-16,13.836078230065665,spring
New York,2011-03-17,13.247738552521465,spring
New York,2011-03-18,15.144699809377334,spring
New York,2011-03-19,14.970556066802871,spring
New York,2011-03-20,7.1841524656467435,spring
New York,2011-03-21,14.582587831903506,spring
New York,2011-03-22,4.263106765020347,spring
New York,2011-03-23,10.140754342534303,spring
New York,2011-03-24,14.297696803163333,spring
New York,2011-03-25,2.33064025740755,spring
New York,2011-03-26,6.3540314602718615,spring
New York,2011-03-27,11.258693049823602,spring
New York,2011-03-28,22.321245545899263,spring
New York,2011-03-29,8.16104430568031,spring
New York,2011-03-30,9.677772480613585,spring
New York,2011-03-31,8.31041801330691,spring
New York,2011-04-01,5.561200929069457,spring
New York,2011-04-02,10.269637525991522,spring
New York,2011-04-03,11.407779598761206,spring
New York,2011-04-04,20.189004718146048,spring
New York,2011-04-05,3.3773012873536876,spring
New York,2011-04-06,8.24665486266464,spring
New York,2011-04-07,9.151036682180344,spring
New York,2011-04-08,10.14904120549738,spring
New York,2011-04-09,14.195118710391387,spring
New York,2011-04-10,5.610890720464489,spring
New York,2011-04-11,16.0177440991678,spring
New York,2011-04-12,11.291559225382274,spring
New York,2011-04-13,9.761617092858671,spring
New York,2011-04-14,15.195264326924951,spring
New York,2011-04-15,17.18603231907163,spring
New York,2011-04-16,9.471839152754324,spring
New York,2011-04-17,5.97732481322477,spring
New York,2011-04-18,11.185815472205075,spring
New York,2011-04-19,9.826029596460682,spring
New York,2011-04-20,0.6574911284107792,spring
New York,2011-04-21,1.0676817935841072,spring
New York,2011-04-22,10.87397421059727,spring
New York,2011-04-23,8.733237942446385,spring
New York,2011-04-24,11.401930244864909,spring
New York,2011-04-25,14.20977414076302,spring
New York,2011-04-26,8.16974626121334,spring
New York,2011-04-27,6.581895492782106,spring
New York,2011-04-28,17.465718653176257,spring
New York,2011-04-29,6.687046104602251,spring
New York,2011-04-30,10.601732584086218,spring
New York,2011-05-01,6.499033257402403,spring
New York,2011-05-02,14.038932028753322,spring
New York,2011-05-03,19.052520334485834,spring
New York,2011-05-04,7.421164432476219,spring
New York,2011-05-05,10.978028576087857,spring
New York,2011-05-06,8.505776092851264,spring
New York,2011-05-07,12.290531784227362,spring
New York,2011-05-08,10.252525292268446,spring
New York,2011-05-09,18.506597363994675,spring
New York,2011-05-10,7.108410038032468,spring
New York,2011-05-11,13.909658854022048,spring
New York,2011-05-12,-0.28307265956311944,spring
New York,2011-05-13,11.413911997193466,spring
New York,2011-05-14,9.813132356047774,spring
New York,2011-05-15,11.842483379846412,spring
New York,2011-05-16,10.92736408212483,spring
New York,2011-05-17,11.12042901494954,spring
New York,2011-05-18,8.767547169485104,spring
New York,2011-05-19,12.776139781443067,spring
New York,2011-05-20,12.783878509807831,spring
New York,2011-05-21,12.860095371412177,spring
New York,2011-05-22,10.293222004240755,spring
New York,2011-05-23,12.500391619937345,spring
New York,2011-05-24,8.195311573563409,spring
New York,2011-05-25,16.474879695211847,spring
New York,2011-05-26,14.536286017282784,spring
New York,2011-05-27,5.716093880452377,spring
New York,2011-05-28,10.86701633101277,spring
New York,2011-05-29,8.738680657883386,spring
New York,2011-05-30,6.128380334307054,spring
New York,2011-05-31,4.080276189963341,spring
New York,2011-06-01,26.063434142770515,summer
New York,2011-06-02,26.402790524113048,summer
New York,2011-06-03,29.804531615372166,summer
New York,2011-06-04,25.44650364145104,summer
New York,2011-06-05,26.10006450992356,summer
New York,2011-06-06,24.56864742807568,summer
New York,2011-06-07,20.5656174836559,summer
New York,2011-06-08,28.528729462913326,summer
New York,2011-06-09,20.21025895874602,summer
New York,2011-06-10,20.937039420677735,summer
New York,2011-06-11,25.86026139321008,summer
New York,2011-06-12,22.62093497228468,summer
New York,2011-06-13,23.201600520166025,summer
New York,2011-06-14,29.750947333977017,summer
New York,2011-06-15,29.322632719335793,summer
New York,2011-06-16,24.994009956066268,summer
New York,2011-06-17,21.821326814081417,summer
New York,2011-06-18,38.80103288240879,summer
New York,2011-06-19,21.88957812972543,summer
New York,2011-06-20,26.84691263868412,summer
New York,2011-06-21,20.91196721002526,summer
New York,2011-06-22,24.09115392061551,summer
New York,2011-06-23,31.451889217128258,summer
New York,2011-06-24,21.30858607720264,summer
New York,2011-06-25,17.28302134216089,summer
New York,2011-06-26,18.97960453674014,summer
New York,2011-06-27,26.421576469921902,summer
New York,2011-06-28,31.298456171369843,summer
New York,2011-06-29,28.238067294092094,summer
New York,2011-06-30,24.030138933237012,summer
New York,2011-07-01,24.542637816370267,summer
New York,2011-07-02,24.566653522510048,summer
New York,2011-07-03,25.204153582802256,summer
New York,2011-07-04,30.035406253022327,summer
New York,2011-07-05,28.03629373019256,summer
New York,2011-07-06,29.871569830269138,summer
New York,2011-07-07,22.556095500564396,summer
New York,2011-07-08,32.79765036494337,summer
New York,2011-07-09,21.658443867204248,summer
New York,2011-07-10,25.274695740036925,summer
New York,2011-07-11,31.038962107370423,summer
New York,2011-07-12,24.906617702567303,summer
New York,2011-07-13,25.409314266295407,summer
New York,2011-07-14,36.34942161409342,summer
New York,2011-07-15,22.865798806953563,summer
New York,2011-07-16,27.654379683905663,summer
New York,2011-07-17,19.89580088589271,summer
New York,2011-07-18,16.752270190838527,summer
New York,2011-07-19,17.006199589674143,summer
New York,2011-07-20,27.102787822433505,summer
New York,2011-07-21,27.779376612262244,summer
New York,2011-07-22,16.25225946220572,summer
New York,2011-07-23,32.90963439421665,summer
New York,2011-07-24,24.973785372698174,summer
New York,2011-07-25,19.828376528308134,summer
New York,2011-07-26,29.763906240940585,summer
New York,2011-07-27,28.258147452305458,summer
New York,2011-07-28,23.48571871700091,summer
New York,2011-07-29,29.17120588063711,summer
New York,2011-07-30,20.724196989066527,summer
New York,2011-07-31,27.287656001874623,summer
New York,2011-08-01,25.575434329029072,summer
New York,2011-08-02,23.895024117284827,summer
New York,2011-08-03,21.692897902396894,summer
New York,2011-08-04,23.459964756553028,summer
New York,2011-08-05,32.08259221581717,summer
New York,2011-08-06,20.05234158592279,summer
New York,2011-08-07,25.47077273792404,summer
New York,2011-08-08,30.566590137714414,summer
New York,2011-08-09,21.207435039321787,summer
New York,2011-08-10,26.709712496819403,summer
New York,2011-08-11,31.752226356493612,summer
New York,2011-08-12,27.523300324074803,summer
New York,2011-08-13,26.71862776727367,summer
New York,2011-08-14,19.399508916000944,summer
New York,2011-08-15,18.258488987786592,summer
New York,2011-08-16,26.266175060229205,summer
New York,2011-08-17,22.398651920002433,summer
New York,2011-08-18,31.758848819244854,summer
New York,2011-08-19,24.430148790144738,summer
New York,2011-08-20,22.519908342909805,summer
New York,2011-08-21,27.81783112846576,summer
New York,2011-08-22,21.459114272098837,summer
New York,2011-08-23,16.4490194965025,summer
New York,2011-08-24,27.913143821249314,summer
New York,2011-08-25,28.17415877691159,summer
New York,2011-08-26,29.185621575710456,summer
New York,2011-08-27,20.785350937374883,summer
New York,2011-08-28,23.60676770007625,summer
New York,2011-08-29,23.350289571893548,summer
New York,2011-08-30,26.353940200761222,summer
New York,2011-08-31,29.24377379307054,summer
New York,2011-09-01,16.864810440830468,autumn
New York,2011-09-02,23.238803640211366,autumn
New York,2011-09-03,22.596899044422607,autumn
New York,2011-09-04,5.748522988956747,autumn
New York,2011-09-05,16.477579300336796,autumn
New York,2011-09-06,15.71943602799102,autumn
New York,2011-09-07,12.523915840624836,autumn
New York,2011-09-08,16.801150002549115,autumn
New York,2011-09-09,24.85367225756506,autumn
New York,2011-09-10,17.0690099315916,autumn
New York,2011-09-11,18.167481315137,autumn
New York,2011-09-12,23.411868743711167,autumn
New York,2011-09-13,20.91559949707408,autumn
New York,2011-09-14,13.254940982854585,autumn
New York,2011-09-15,15.05081269336598,autumn
New York,2011-09-16,18.46670901896284,autumn
New York,2011-09-17,18.802151906043054,autumn
New York,2011-09-18,4.663768522625462,autumn
New York,2011-09-19,16.7002284444109,autumn
New York,2011-09-20,19.609483188031362,autumn
New York,2011-09-21,11.209919293134485,autumn
New York,2011-09-22,18.916764905846087,autumn
New York,2011-09-23,13.629301761110657,autumn
New York,2011-09-24,16.863433742356914,autumn
New York,2011-09-25,23.392942865878013,autumn
New York,2011-09-26,8.678370948658927,autumn
New York,2011-09-27,19.64280971070108,autumn
New York,2011-09-28,13.406929892218454,autumn
New York,2011-09-29,7.503902253138207,autumn
New York,2011-09-30,12.495031141082563,autumn
New York,2011-10-01,14.211310505226129,autumn
New York,2011-10-02,19.447635369716597,autumn
New York,2011-10-03,11.33436644764436,autumn
New York,2011-10-04,13.020880396661454,autumn
New York,2011-10-05,22.139773205817747,autumn
New York,2011-10-06,8.421621127053267,autumn
New York,2011-10-07,21.180944152392744,autumn
New York,2011-10-08,7.9608930420149555,autumn
New York,2011-10-09,9.570471391907038,autumn
New York,2011-10-10,9.051672669590623,autumn
New York,2011-10-11,18.186900240390496,autumn
New York,2011-10-12,12.86458312358386,autumn
New York,2011-10-13,11.728598202570026,autumn
